ra,dec,sigra,sigdec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,cc_flags,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,mjd,source_id,w1flux,w1sigflux,w2flux,w2sigflux,allwise_cntr,r_allwise
48.5559694,-22.59547,0.1598,0.1321,14.021,0.056,19.4,13.325,0.09,12.1,,,,,,,0000,AA,0,10,1.0,102.417,00,57407.38330414,67574a086-000281,497.26,25.639,336.19,27.846,4.880228013510317e+17,1.041568
48.5559574,-22.5954652,0.1491,0.1777,14.087,0.058,18.8,13.324,0.098,11.0,,,,,,,0000,AA,0,10,1.0,84.094,00,57407.44875611,67577a061-000277,467.84,24.914,336.43,30.499,4.880228013510317e+17,0.999417
48.555917,-22.5955269,0.1824,0.1537,14.173,0.056,19.3,13.787,0.117,9.3,,,,,,,0000,AB,0,10,1.0,64.346,00,57407.51433534,67578b085-000332,432.21,22.338,219.67,23.615,4.880228013510317e+17,0.933013
48.555844,-22.5955201,0.1662,0.1641,14.36,0.06,18.0,13.551,0.121,9.0,,,,,,,0000,AB,0,5,0.5,43.733,00,57407.57991462,67581a062-000331,363.69,20.16,272.93,30.361,4.880228013510317e+17,0.705412
48.5559256,-22.5955881,0.1847,0.1792,14.378,0.065,16.8,13.77,0.13,8.3,,,,,,,0000,AB,0,10,1.0,3.547,00,57407.71107308,67585a062-000363,357.7,21.298,223.17,26.749,4.880228013510317e+17,1.065527
48.5559078,-22.5955723,0.1441,0.1393,13.994,0.05,21.7,13.631,0.101,10.8,,,,,,,0000,AA,0,5,0.5,-12.899,00,57407.84210427,67589a061-000863,509.82,23.462,253.58,23.5,4.880228013510317e+17,0.984725
48.5558503,-22.5954955,0.1359,0.133,13.878,0.053,20.6,13.706,0.106,10.2,,,,,,,0000,AA,0,10,1.0,-12.298,00,57407.84223163,67589a062-000727,567.0,27.496,236.66,23.192,4.880228013510317e+17,0.684663
48.5559375,-22.5955542,0.1674,0.1505,14.256,0.055,19.8,13.533,0.094,11.6,,,,,,,0000,AA,0,10,1.0,-8.527,00,57407.97326282,67593a062-003866,400.52,20.227,277.51,23.948,4.880228013510317e+17,1.037017
48.5558833,-22.5955502,0.1636,0.15,14.128,0.055,19.7,13.607,0.115,9.5,,,,,,,0000,AB,0,10,1.0,58.538,00,57600.67899019,73473b204-000305,450.56,22.882,259.84,27.429,4.880228013510317e+17,0.873222
48.5559484,-22.5955908,0.2351,0.217,14.634,0.077,14.1,13.949,0.157,6.9,,,,,,,0000,AB,0,10,1.0,97.111,00,57600.81002076,73477b204-000422,282.77,20.031,189.65,27.363,4.880228013510317e+17,1.134201
48.555935,-22.5955951,0.1495,0.1469,14.104,0.052,20.8,13.367,0.123,8.8,,,,,,,0000,AB,0,10,1.0,86.989,00,57600.94105134,73481b204-000283,460.64,22.138,324.18,36.787,4.880228013510317e+17,1.105535
48.5560387,-22.5955402,0.1413,0.1592,14.106,0.057,19.1,13.583,0.112,9.7,,,,,,,0000,AB,0,10,1.0,45.742,00,57601.07208193,73485b204-000311,459.52,24.033,265.69,27.31,4.880228013510317e+17,1.327626
48.55587,-22.5954417,0.1976,0.1905,14.393,0.068,15.9,13.656,0.105,10.4,,,,,,,0000,AA,0,10,1.0,24.808,00,57601.13766083,73488a180-000349,352.93,22.173,248.48,24.006,4.880228013510317e+17,0.700315
48.555847,-22.5954257,0.2296,0.277,14.72,0.097,11.1,13.689,0.106,10.3,,,,,,,0000,AA,0,10,1.0,8.929,00,57601.20311247,73489b204-000446,261.06,23.442,241.07,23.518,4.880228013510317e+17,0.620355
48.5559232,-22.595498,0.2137,0.1797,14.427,0.069,15.7,13.708,0.129,8.4,,,,,,,0000,AB,0,10,1.0,1.296,00,57601.26869141,73492a180-000346,341.93,21.819,236.8,28.082,4.880228013510317e+17,0.915523
48.5559188,-22.5956136,0.1904,0.1743,14.123,0.066,16.5,13.432,0.099,11.0,,,,,,,0000,AA,0,10,1.0,-7.288,00,57601.33414304,73493b204-000360,452.34,27.354,305.38,27.879,4.880228013510317e+17,1.10198
48.5558512,-22.595465,0.1512,0.1315,13.912,0.048,22.8,13.497,0.114,9.5,,,,,,,0000,AB,0,10,1.0,-11.934,00,57601.39972204,73496a180-002994,549.76,24.068,287.52,30.174,4.880228013510317e+17,0.652947
48.555947,-22.5955714,0.1823,0.1797,14.257,0.063,17.3,13.68,0.125,8.7,,,,,,,0000,AB,0,10,1.0,-4.462,00,57601.46517362,73497b204-002383,400.04,23.159,242.95,27.99,4.880228013510317e+17,1.094268
48.5558272,-22.5955972,0.1913,0.1811,14.355,0.072,15.0,13.52,0.114,9.5,,,,,,,0000,AB,0,10,1.0,10.586,00,57601.53075257,73500a180-000355,365.54,24.36,281.63,29.667,4.880228013510317e+17,0.840275
48.5559321,-22.5955718,0.2013,0.1995,14.44,0.074,14.8,13.545,0.163,6.7,,,,,,,0000,AB,0,10,1.0,53.022,00,57601.66178316,73504a180-000338,337.79,22.897,275.22,41.377,4.880228013510317e+17,1.052179
48.5559917,-22.5954919,0.1421,0.137,14.036,0.05,21.7,13.494,0.136,8.0,,,,,,,0000,AB,0,10,1.0,92.72,00,57601.79281369,73508a180-000271,490.2,22.599,288.44,36.059,4.880228013510317e+17,1.129679
48.5558876,-22.5955569,0.1484,0.1574,14.328,0.063,17.2,13.376,0.081,13.4,,,,,,,0000,AA,0,10,1.0,92.005,00,57601.92384432,73512a180-000333,374.61,21.839,321.56,23.953,4.880228013510317e+17,0.898208
48.5559899,-22.5955904,0.1644,0.1882,13.895,0.063,17.2,13.469,0.091,11.9,,,,,,,0000,AA,0,10,1.0,41.032,00,57767.60517861,78570a083-000253,558.32,32.533,295.15,24.845,4.880228013510317e+17,1.252098
48.5559049,-22.5955998,0.1498,0.147,14.073,0.057,19.1,13.587,0.115,9.5,,,,,,,0000,AB,0,10,1.0,2.662,00,57767.73620998,78574a083-000288,473.79,24.784,264.61,27.936,4.880228013510317e+17,1.034892
48.5560066,-22.5956001,0.189,0.1776,14.396,0.074,14.7,13.506,0.13,8.4,,,,,,,0000,AB,0,10,1.0,-13.567,00,57767.86724134,78578a083-001490,351.82,23.929,285.3,34.067,4.880228013510317e+17,1.317578
48.5559515,-22.5954102,0.2017,0.1735,14.08,0.059,18.3,14.569,,1.8,,,,,,,0H00,AU,0,10,1.0,-16.888,00,57767.93269337,78581a059-007157,470.96,25.722,51.287,27.939,4.880228013510317e+17,0.96842
48.5563616,-22.5956052,0.0796,0.0923,12.767,0.038,28.7,13.419,0.082,13.3,,,,,,,0000,AA,0,10,1.0,-6.63,00,57767.99814538,78582a083-002418,1577.9,54.901,308.99,23.307,4.880228013510317e+17,2.422271
48.5558584,-22.5955329,0.1964,0.1485,13.889,0.071,15.3,13.337,0.108,10.0,,,,,,,0000,AA,0,10,1.0,12.451,00,57768.06372472,78585a059-000236,561.46,36.778,333.28,33.216,4.880228013510317e+17,0.770094
48.5558714,-22.5955663,0.2269,0.1859,14.56,0.075,14.6,13.701,0.101,10.7,,,,,,,0000,AA,0,10,1.0,73.915,00,57768.26020796,78590a083-000370,302.47,20.772,238.25,22.202,4.880228013510317e+17,0.873167
48.5559231,-22.5955561,0.1438,0.1311,13.983,0.05,21.8,13.427,0.122,8.9,,,,,,,0000,AB,0,10,1.0,91.178,00,57768.32565994,78593a059-000241,515.01,23.644,306.74,34.554,4.880228013510317e+17,0.99805
48.5559547,-22.5956155,0.1385,0.1312,13.981,0.049,22.0,13.481,0.091,11.9,,,,,,,0000,AA,0,10,1.0,87.046,00,57768.45669126,78597a059-000271,515.82,23.396,291.96,24.492,4.880228013510317e+17,1.201267
48.5559847,-22.5955529,0.1822,0.1864,14.53,0.068,15.9,13.753,0.123,8.8,,,,,,,0000,AB,0,10,1.0,46.666,00,57768.58759525,78601a058-000414,311.1,19.612,227.2,25.825,4.880228013510317e+17,1.176664
48.5558566,-22.5955129,0.1858,0.1849,14.465,0.074,14.7,13.558,0.099,10.9,,,,,,,0000,AA,0,10,1.0,46.725,00,57768.58772262,78601a060-000386,330.35,22.545,271.91,24.84,4.880228013510317e+17,0.729929
48.5559889,-22.5955309,0.1578,0.1352,14.09,0.052,20.7,13.409,0.085,12.8,,,,,,,0000,AA,0,10,1.0,5.498,00,57768.71862657,78605a059-000300,466.54,22.506,311.99,24.444,4.880228013510317e+17,1.160319
48.5559889,-22.5956101,0.1579,0.1479,14.087,0.052,20.8,13.479,0.111,9.8,,,,,,,0000,AB,0,10,1.0,93.287,00,57964.80907045,84594a202-000272,467.36,22.454,292.29,29.862,4.880228013510317e+17,1.285146
48.5559093,-22.5955233,0.1909,0.2245,14.029,0.072,15.1,13.549,0.096,11.3,,,,,,,0000,AA,0,10,1.0,92.752,00,57964.93997367,84598a201-000252,492.73,32.602,273.93,24.284,4.880228013510317e+17,0.904366
48.5559745,-22.5955489,0.1871,0.2199,14.659,0.079,13.8,13.531,0.098,11.1,,,,,,,0000,AA,0,10,1.0,51.342,00,57965.07100425,84602a202-000353,275.83,19.984,278.52,25.061,4.880228013510317e+17,1.139834
48.5559611,-22.5955057,0.1574,0.149,14.166,0.054,20.2,13.666,0.138,7.9,,,,,,,0000,AB,0,10,1.0,12.04,00,57965.20190741,84606a202-000286,434.41,21.519,245.93,31.178,4.880228013510317e+17,1.04407
48.5559518,-22.5955035,0.195,0.1855,13.998,0.07,15.5,13.544,0.107,10.2,,,,,,,0000,AA,0,10,1.0,4.302,00,57965.26735904,84608a177-000275,507.36,32.8,275.23,27.07,4.880228013510317e+17,1.012191
48.5558818,-22.5954793,0.1999,0.1824,14.272,0.066,16.4,13.538,0.113,9.6,,,,,,,0000,AB,0,10,1.0,-4.093,00,57965.33281062,84610a202-000295,394.21,24.085,276.71,28.69,4.880228013510317e+17,0.76442
48.556009,-22.5955336,0.1618,0.1636,14.182,0.057,19.2,13.656,0.167,6.5,,,,,,,0000,AB,0,5,0.5,-10.775,00,57965.39826223,84612a177-001868,428.26,22.309,248.33,38.208,4.880228013510317e+17,1.226545
48.5555716,-22.5960736,0.0873,0.0857,13.013,0.036,30.4,14.01,0.143,7.6,,,,,,,0000,AB,0,10,1.0,-6.889,00,57965.46371387,84614a201-001940,1256.0,41.271,179.25,23.566,4.880228013510317e+17,2.364969
48.5559599,-22.5955172,0.1594,0.1614,14.394,0.062,17.6,13.379,0.11,9.9,,,,,,,0000,AB,0,10,1.0,-7.52,00,57965.46384123,84614a202-003669,352.13,20.05,320.38,32.346,4.880228013510317e+17,1.053018
48.5559444,-22.5957329,0.2056,0.2439,14.486,0.111,9.7,13.546,0.111,9.7,,,,,,,0000,BB,0,10,1.0,6.345,00,57965.52929281,84616a177-000519,323.57,33.203,274.7,28.207,4.880228013510317e+17,1.464683
48.5559403,-22.5954209,0.1559,0.1572,14.179,0.06,18.1,13.51,0.101,10.7,,,,,,,0000,AA,0,10,1.0,26.247,00,57965.59474497,84618a202-000291,429.19,23.671,284.05,26.506,4.880228013510317e+17,0.9303
48.5559692,-22.5955776,0.1393,0.144,13.979,0.049,22.1,13.59,0.163,6.7,,,,,,,0000,AB,0,10,1.0,47.814,00,57965.6601965,84620a177-000235,516.3,23.397,263.84,39.54,4.880228013510317e+17,1.169605
48.5559939,-22.5956053,0.1644,0.1764,14.171,0.06,18.2,13.566,0.107,10.2,,,,,,,0000,AA,0,10,1.0,88.111,00,57965.79109972,84624a177-000279,432.6,23.749,269.8,26.528,4.880228013510317e+17,1.290363
48.5557143,-22.5956852,0.2272,0.2268,14.39,0.082,13.3,13.516,0.107,10.2,,,,,,,0000,AA,0,10,1.0,98.203,00,57965.92200294,84628a177-000361,353.64,26.569,282.59,27.74,4.880228013510317e+17,0.965014
48.5560018,-22.5955487,0.1785,0.1823,14.48,0.069,15.8,13.675,0.129,8.4,,,,,,,0000,AB,0,10,1.0,97.677,00,57965.9221303,84628a178-000343,325.24,20.611,243.99,29.022,4.880228013510317e+17,1.223211
48.5559345,-22.5954506,0.128,0.1266,13.893,0.048,22.5,13.438,0.119,9.1,,,,,,,0000,AB,0,10,1.0,57.193,00,57966.05303352,84632a184-000243,558.43,24.842,303.48,33.267,4.880228013510317e+17,0.916898
48.5560323,-22.595524,0.1183,0.1213,13.768,0.045,24.1,13.283,0.081,13.5,,,,,,,0000,AA,0,10,1.0,59.492,00,58128.22685492,89587a078-000206,626.93,25.981,349.95,25.993,4.880228013510317e+17,1.289666
48.5559636,-22.5954977,0.2297,0.224,14.691,0.09,12.1,13.5,0.095,11.4,,,,,,,0000,AA,0,10,1.0,95.003,00,58128.35775851,89591a078-000357,267.81,22.139,286.75,25.184,4.880228013510317e+17,1.044122
48.556001,-22.5955776,0.149,0.1522,13.964,0.052,20.9,13.353,0.099,11.0,,,,,,,0000,AA,0,10,1.0,81.743,00,58128.48866262,89595a078-000253,523.32,25.02,328.18,29.931,4.880228013510317e+17,1.263369
48.5559477,-22.5956049,0.1516,0.1392,13.841,0.048,22.5,14.786,,-1.7,,,,,,,0000,AU,0,10,1.0,41.088,00,58128.61956615,89599a078-000248,586.19,26.074,-75.943,43.865,4.880228013510317e+17,1.160304
48.5559853,-22.5955542,0.1604,0.1659,14.182,0.058,18.7,13.459,0.097,11.2,,,,,,,0000,AA,0,10,1.0,20.114,00,58128.68501794,89601a054-000321,428.27,22.909,297.63,26.507,4.880228013510317e+17,1.180373
48.5560354,-22.5955651,0.1774,0.1985,14.637,0.074,14.6,13.502,0.084,12.9,,,,,,,0000,AA,0,10,1.0,2.791,00,58128.75046973,89603a078-000404,281.49,19.293,286.04,22.207,4.880228013510317e+17,1.348919
48.5561132,-22.5955069,0.1765,0.1948,14.192,0.077,14.1,13.374,0.086,12.6,,,,,,,0000,AA,0,10,1.0,-4.311,00,58128.81592148,89605a054-000469,424.07,29.979,322.07,25.656,4.880228013510317e+17,1.535822
48.5559716,-22.5956214,0.1301,0.1332,14.052,0.051,21.4,13.293,0.075,14.4,,,,,,,0000,AA,0,10,1.0,-13.492,00,58128.88137332,89607a078-001338,482.48,22.548,346.87,24.049,4.880228013510317e+17,1.259427
48.5559686,-22.5955468,0.1258,0.1707,13.776,0.054,20.0,13.526,0.097,11.2,,,,,,,0000,AA,0,10,1.0,-16.885,00,58128.9468251,89609a054-006779,622.12,31.058,279.98,25.067,4.880228013510317e+17,1.118839
48.5560088,-22.5956114,0.1188,0.159,13.888,0.062,17.5,13.339,0.076,14.2,,,,,,,0000,AA,0,10,1.0,-16.124,00,58128.94695243,89609a055-006906,561.2,32.032,332.45,23.386,4.880228013510317e+17,1.344162
48.5559962,-22.5956009,0.1432,0.141,14.093,0.055,19.7,13.449,0.082,13.2,,,,,,,0000,AA,0,10,1.0,-6.508,00,58129.0122769,89611a078-003494,464.89,23.612,300.47,22.685,4.880228013510317e+17,1.28894
48.5560284,-22.5952538,0.235,0.237,13.759,0.125,8.7,13.743,0.131,8.3,,,,,,,0H00,BB,0,10,1.0,-5.838,00,58129.01240421,89611a079-002674,631.9,72.688,229.27,27.711,4.880228013510317e+17,1.364471
48.5559359,-22.5955037,0.1348,0.1494,14.186,0.055,19.6,13.599,0.112,9.7,,,,,,,0000,AB,0,10,1.0,12.532,00,58129.07785601,89613a055-000285,426.67,21.788,261.6,26.982,4.880228013510317e+17,0.961968
48.5559516,-22.5955682,0.1584,0.1593,14.294,0.059,18.3,13.54,0.103,10.5,,,,,,,0000,AA,0,10,1.0,54.208,00,58129.20875955,89617a055-000304,386.31,21.158,276.29,26.257,4.880228013510317e+17,1.102047
48.5559512,-22.5955588,0.1312,0.115,13.861,0.046,23.8,13.32,0.086,12.6,,,,,,,0000,AA,0,10,1.0,91.765,00,58129.33966313,89621a055-000260,575.29,24.124,338.44,26.781,4.880228013510317e+17,1.085086
48.5560001,-22.5956182,0.1788,0.1524,14.233,0.061,17.8,13.679,0.101,10.8,,,,,,,0000,AA,0,10,1.0,82.026,00,58328.98885256,95722a201-000377,408.38,22.943,243.15,22.569,4.880228013510317e+17,1.332163
48.5559905,-22.5955581,0.1647,0.1555,14.148,0.062,17.5,13.474,0.095,11.4,,,,,,,0000,AA,0,10,1.0,81.561,00,58328.98897987,95722a202-000325,441.63,25.231,293.53,25.692,4.880228013510317e+17,1.201868
48.5559074,-22.59546,0.2455,0.219,14.656,0.08,13.5,13.633,0.147,7.4,,,,,,,0000,AB,0,10,1.0,40.256,00,58329.11975578,95726a201-000413,276.7,20.442,253.69,34.246,4.880228013510317e+17,0.832384
48.5561315,-22.5955169,0.1645,0.1489,13.975,0.057,19.2,13.496,0.11,9.9,,,,,,,0000,AB,0,10,1.0,8.087,00,58329.25065896,95730a201-000251,518.19,27.028,287.7,29.139,4.880228013510317e+17,1.602771
48.5560041,-22.5955531,0.1869,0.1752,14.211,0.061,17.8,13.595,0.194,5.6,,,,,,,0000,AB,0,10,1.0,-9.262,00,58329.38156218,95734a201-000565,416.77,23.402,262.75,47.058,4.880228013510317e+17,1.236275
48.555988,-22.5955685,0.1896,0.1764,14.517,0.07,15.6,13.457,0.113,9.6,,,,,,,0000,AB,0,0,0.0,-10.185,00,58329.44701378,95736a177-004051,314.38,20.133,298.27,31.026,4.880228013510317e+17,1.210152
48.5560668,-22.5953161,0.1874,0.1912,14.365,0.069,15.8,13.352,0.106,10.3,,,,,,,0000,AA,0,5,0.5,16.902,00,58329.57778964,95740a176-000323,361.79,22.925,328.69,32.057,4.880228013510317e+17,1.403314
48.5560394,-22.5954831,0.1409,0.1363,13.996,0.051,21.3,13.267,0.11,9.9,,,,,,,0000,AB,0,10,1.0,38.221,00,58329.64324125,95742a201-000285,508.11,23.899,355.26,36.063,4.880228013510317e+17,1.278854
48.555991,-22.5955639,0.1759,0.1669,14.128,0.057,19.1,13.596,0.121,9.0,,,,,,,0000,AB,0,5,0.5,59.283,00,58329.70869286,95744a176-000284,449.84,23.6,262.48,29.195,4.880228013510317e+17,1.212049
48.5560081,-22.5956396,0.1753,0.1568,14.105,0.056,19.3,13.947,0.174,6.2,,,,,,,0000,AB,0,5,0.5,79.414,00,58329.77414448,95746a201-000268,459.74,23.769,189.98,30.42,4.880228013510317e+17,1.396525
48.5560432,-22.5955372,0.2676,0.2227,14.443,0.078,13.9,14.061,0.28,3.9,,,,,,,0000,AB,0,10,1.0,98.178,00,58329.83959613,95748a176-000330,336.52,24.211,171.05,44.176,4.880228013510317e+17,1.338408
48.5560334,-22.5954511,0.2147,0.2082,14.742,0.08,13.5,13.844,0.142,7.6,,,,,,,0000,AB,0,10,1.0,106.707,00,58329.90504774,95750a201-000435,255.68,18.894,208.92,27.355,4.880228013510317e+17,1.244207
48.55602,-22.595492,0.1581,0.1897,14.256,0.06,18.1,12.914,0.133,8.2,,,,,,,0000,AB,0,10,1.0,87.396,00,58329.97049935,95752a176-000292,399.75,22.088,491.87,60.048,4.880228013510317e+17,1.221617
48.5560352,-22.5956212,0.1509,0.1815,13.948,0.056,19.5,13.497,0.122,8.9,,,,,,,0000,AB,0,10,1.0,46.304,00,58330.10127525,95756a176-000261,531.23,27.261,287.41,32.306,4.880228013510317e+17,1.437737
48.5559237,-22.5955535,0.2014,0.1946,14.437,0.068,15.9,13.59,0.148,7.4,,,,,,,0000,AB,0,5,0.5,10.359,00,58330.23217843,95760a176-000366,338.46,21.242,263.93,35.886,4.880228013510317e+17,0.995302
48.5559659,-22.5955204,0.1541,0.1373,13.975,0.049,22.1,13.505,0.119,9.1,,,,,,,0000,AB,0,10,1.0,103.718,00,58334.87873493,95902a199-000253,518.09,23.456,285.46,31.302,4.880228013510317e+17,1.075636
48.5560177,-22.5955375,0.1403,0.1359,14.005,0.052,21.0,13.385,0.112,9.7,,,,,,,0000,AB,0,10,1.0,-14.755,00,58488.93380881,01811r077-004103,504.15,23.991,318.7,32.742,4.880228013510317e+17,1.258473
48.5560244,-22.5954688,0.1618,0.1731,14.297,0.063,17.1,13.639,0.108,10.1,,,,,,,0000,AA,0,10,1.0,5.444,00,58489.06471236,01815r077-000416,385.22,22.524,252.33,25.093,4.880228013510317e+17,1.221589
48.5559776,-22.5954291,0.1927,0.2265,14.598,0.086,12.6,13.404,0.104,10.4,,,,,,,0000,AA,0,10,1.0,47.667,00,58489.19548851,01819r076-000372,291.9,23.228,313.13,30.096,4.880228013510317e+17,1.054595
48.5560269,-22.595556,0.1694,0.2078,14.502,0.081,13.4,13.488,0.107,10.2,,,,,,,0000,AA,0,10,1.0,47.951,00,58489.19561591,01819r077-000360,318.77,23.82,289.9,28.451,4.880228013510317e+17,1.310431
48.5560245,-22.5955893,0.1731,0.1354,13.979,0.057,19.1,13.519,0.094,11.6,,,,,,,0000,AA,0,10,1.0,87.375,00,58489.32639206,01823r077-000264,516.22,27.089,281.62,24.274,4.880228013510317e+17,1.352059
48.5559821,-22.5955657,0.1475,0.1451,14.113,0.054,20.2,13.65,0.098,11.1,,,,,,,0000,AA,0,5,0.5,101.244,00,58489.39184387,01825r053-000269,456.34,22.588,249.8,22.515,4.880228013510317e+17,1.188109
48.556041,-22.5955251,0.1747,0.1655,14.287,0.061,17.9,13.613,0.108,10.1,,,,,,,0000,AA,0,10,1.0,95.03,00,58489.45729563,01827r077-000333,388.52,21.661,258.46,25.61,4.880228013510317e+17,1.318517
48.5559603,-22.5954879,0.2304,0.2336,14.471,0.078,13.9,13.89,0.151,7.2,,,,,,,0000,AB,0,10,1.0,75.445,00,58489.52274737,01829r053-000359,327.96,23.602,200.13,27.803,4.880228013510317e+17,1.024778
48.5560841,-22.5955898,0.2517,0.2479,14.834,0.097,11.2,13.789,0.113,9.6,,,,,,,0000,AB,0,10,1.0,54.941,00,58489.58819913,01831r077-000431,234.78,20.93,219.71,22.895,4.880228013510317e+17,1.532617
48.5560191,-22.5955809,0.1738,0.2038,14.357,0.075,14.5,13.527,0.093,11.7,,,,,,,0000,AA,0,10,1.0,33.934,00,58489.65352358,01833r052-000349,364.3,25.059,279.57,23.843,4.880228013510317e+17,1.322646
48.5559835,-22.5956683,0.1397,0.1632,14.295,0.061,17.9,13.657,0.115,9.5,,,,,,,0000,AB,0,10,1.0,34.022,00,58489.65365094,01833r053-000349,385.94,21.61,248.08,26.233,4.880228013510317e+17,1.393086
48.5560445,-22.5955865,0.1476,0.1356,14.051,0.05,21.7,13.478,0.094,11.5,,,,,,,0000,AA,0,5,0.5,13.447,00,58489.71897537,01835r077-000292,483.16,22.306,292.64,25.387,4.880228013510317e+17,1.407591
48.556019,-22.5955818,0.1534,0.1401,14.099,0.051,21.1,13.559,0.113,9.6,,,,,,,0000,AB,0,10,1.0,2.756,00,58489.78442718,01837r052-000300,462.18,21.893,271.58,28.225,4.880228013510317e+17,1.323753
48.5560103,-22.5955642,0.2348,0.2042,14.556,0.071,15.4,15.312,,-2.6,,,,,,,0H00,AU,0,10,1.0,-14.445,00,58489.91533068,01841r053-002566,303.31,19.739,-69.674,27.004,4.880228013510317e+17,1.270926
48.5561235,-22.5955939,0.1746,0.1825,14.389,0.063,17.1,13.808,0.13,8.4,,,,,,,0d00,AB,0,10,1.0,0.722,00,58490.04610692,01845r052-001272,353.93,20.671,215.79,25.76,4.880228013510317e+17,1.659204
48.5561553,-22.5955395,0.1439,0.1488,14.285,0.058,18.7,13.462,0.088,12.4,,,,,,,0000,AA,0,10,1.0,1.399,00,58490.04623425,01845r053-001155,389.39,20.77,296.95,23.934,4.880228013510317e+17,1.698581
48.5560981,-22.5955436,0.1438,0.1544,14.168,0.056,19.5,13.366,0.105,10.3,,,,,,,0000,AA,0,10,1.0,2.351,00,58696.29578455,08150r199-000335,433.78,22.297,324.38,31.472,4.880228013510317e+17,1.519413
48.5560595,-22.5956195,0.1745,0.1756,14.172,0.068,16.0,13.348,0.094,11.5,,,,,,,0000,AA,0,10,1.0,1.587,00,58696.29591186,08150r201-000296,432.01,27.009,329.72,28.558,4.880228013510317e+17,1.505351
48.5559322,-22.5956338,0.1983,0.1933,14.421,0.065,16.7,13.993,0.217,5.0,,,,,,,0H00,AB,0,10,1.0,-12.399,00,58696.42668767,08154r200-004421,343.41,20.558,182.0,36.45,4.880228013510317e+17,1.182605
48.5559853,-22.595551,0.143,0.1347,13.953,0.051,21.2,13.456,0.113,9.6,,,,,,,0000,AB,0,10,1.0,8.665,00,58696.55708142,08158r192-000386,528.5,24.977,298.5,31.104,4.880228013510317e+17,1.175769
48.5560976,-22.5955201,0.1678,0.1502,14.041,0.059,18.5,13.443,0.095,11.4,,,,,,,0000,AA,0,10,1.0,28.483,00,58696.62291501,08160r175-000262,487.6,26.318,302.12,26.45,4.880228013510317e+17,1.495577
48.5560202,-22.5955474,0.1557,0.1775,14.217,0.062,17.6,13.538,0.115,9.5,,,,,,,0000,AB,0,10,1.0,49.708,00,58696.68836654,08162r200-000289,414.42,23.576,276.85,29.274,4.880228013510317e+17,1.278483
48.5561266,-22.59554,0.2057,0.1929,14.587,0.072,15.0,13.762,0.131,8.3,,,,,,,0000,AB,0,10,1.0,69.967,00,58696.75381812,08164r176-000356,294.85,19.599,225.23,27.132,4.880228013510317e+17,1.606859
48.5559392,-22.5956085,0.2796,0.2819,14.87,0.099,11.0,13.844,0.142,7.6,,,,,,,0000,AB,0,10,1.0,89.682,00,58696.81914235,08166r200-000500,227.2,20.707,208.74,27.304,4.880228013510317e+17,1.144728
48.5560229,-22.5954868,0.1663,0.1631,14.205,0.063,17.1,13.378,0.093,11.6,,,,,,,0000,AA,0,10,1.0,103.542,00,58696.88459398,08168r175-000290,419.02,24.444,320.67,27.565,4.880228013510317e+17,1.227342
48.5560097,-22.5955936,0.1519,0.1283,13.992,0.055,19.6,13.413,0.09,12.1,,,,,,,0000,AA,0,10,1.0,94.746,00,58696.95004556,08170r200-000266,509.97,25.986,310.56,25.66,4.880228013510317e+17,1.315423
48.5560606,-22.5955435,0.1745,0.1757,14.099,0.058,18.8,13.85,0.27,4.0,,,,,,,0000,AB,0,10,1.0,75.23,00,58697.01536978,08172r175-000297,462.1,24.585,207.69,51.67,4.880228013510317e+17,1.400428
48.5561008,-22.5957387,0.1669,0.1848,14.571,0.069,15.6,13.004,0.108,10.0,,,,,,,0000,AA,0,10,1.0,33.444,00,58697.146273,08176r176-000349,299.08,19.117,452.63,45.144,4.880228013510317e+17,1.855816
48.5560696,-22.595551,0.1985,0.1854,14.315,0.069,15.7,13.527,0.115,9.4,,,,,,,0000,AB,0,10,1.0,4.343,00,58697.27704875,08180r175-000309,378.8,24.083,279.69,29.635,4.880228013510317e+17,1.437378
48.5560228,-22.5955903,0.142,0.1453,14.107,0.055,19.6,13.569,0.104,10.4,,,,,,,0000,AA,0,10,1.0,-12.969,00,58697.40795197,08184r176-002136,458.87,23.403,269.12,25.899,4.880228013510317e+17,1.34862
48.5561183,-22.5955438,0.234,0.2479,14.534,0.079,13.7,13.901,0.14,7.8,,,,,,,0000,AB,0,0,0.0,0.114,00,58856.05567869,13035r077-001358,309.6,22.633,198.21,25.493,4.880228013510317e+17,1.584013
48.5560482,-22.595594,0.1759,0.1996,14.328,0.077,14.1,13.454,0.099,11.0,,,,,,,0000,AA,0,10,1.0,82.199,00,58856.31735825,13043r078-000294,374.12,26.587,299.17,27.313,4.880228013510317e+17,1.430248
48.5559869,-22.5954543,0.1749,0.2144,14.472,0.082,13.3,13.644,0.105,10.3,,,,,,,0000,AA,0,10,1.0,97.798,00,58856.38281,13045r054-000372,327.77,24.703,251.14,24.359,4.880228013510317e+17,1.091466
48.5559564,-22.5956936,0.1747,0.1959,14.418,0.076,14.4,13.45,0.087,12.4,,,,,,,0000,AA,0,10,1.0,98.51,00,58856.44813442,13047r077-000322,344.47,24.0,300.16,24.185,4.880228013510317e+17,1.38755
