HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458839.84418,2019-12-22.3414354,bB,2.23,16.661,>16.661,99.990,0.490,0.157,g
2458839.84546,2019-12-22.3427166,bB,2.24,16.844,>16.844,99.990,0.534,0.133,g
2458840.67243,2019-12-23.1697406,bj,1.61,17.473,17.356,0.197,0.414,0.074,g
2458840.67364,2019-12-23.1709491,bj,1.54,17.513,17.418,0.201,0.392,0.072,g
2458840.67484,2019-12-23.1721534,bj,1.59,17.471,17.195,0.170,0.481,0.075,g
2458841.65915,2019-12-24.1565151,bF,1.54,17.478,17.332,0.191,0.424,0.074,g
2458841.66046,2019-12-24.1578344,bF,1.63,17.561,17.088,0.141,0.531,0.069,g
2458841.66174,2019-12-24.1591105,bF,1.49,17.738,17.396,0.160,0.400,0.058,g
2458842.69152,2019-12-25.1889589,bF,1.51,17.587,17.363,0.178,0.412,0.067,g
2458842.69279,2019-12-25.1902252,bF,1.57,17.528,16.914,0.124,0.623,0.071,g
2458842.69405,2019-12-25.1914873,bF,1.53,17.609,17.493,0.197,0.365,0.066,g
2458844.72812,2019-12-27.2256946,br,1.66,17.552,17.352,0.182,0.416,0.069,g
2458846.70257,2019-12-29.2002689,br,1.53,17.582,17.182,0.151,0.487,0.067,g
2458846.70379,2019-12-29.2014884,br,1.49,17.473,17.286,0.184,0.442,0.074,g
2458846.70500,2019-12-29.2027050,br,1.48,17.673,17.133,0.133,0.509,0.062,g
2458847.69811,2019-12-30.1958841,br,1.50,17.570,17.474,0.200,0.372,0.068,g
2458847.69935,2019-12-30.1971151,br,1.41,17.578,17.322,0.173,0.428,0.068,g
2458847.70057,2019-12-30.1983315,br,1.47,17.579,17.566,0.217,0.341,0.068,g
2458849.69686,2020-01-01.1947714,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458849.69809,2020-01-01.1959949,br,1.41,16.833,>16.833,99.990,0.147,0.134,g
2458849.69931,2020-01-01.1972187,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458850.71017,2020-01-02.2081516,bj,1.57,17.461,>17.461,99.990,0.321,0.075,g
2458850.71139,2020-01-02.2093664,bj,1.58,17.345,>17.345,99.990,0.390,0.084,g
2458850.71261,2020-01-02.2105836,bj,1.57,17.257,16.980,0.170,0.586,0.091,g
2458852.70382,2020-01-04.2019322,bF,1.66,16.956,>16.956,99.990,0.406,0.120,g
2458852.70508,2020-01-04.2032003,bF,1.65,17.025,>17.025,99.990,0.418,0.112,g
2458852.70637,2020-01-04.2044878,bF,1.61,17.051,16.906,0.192,0.628,0.110,g
2458853.41546,2020-01-04.9136285,bn,1.52,15.739,>15.739,99.990,-1.263,0.368,g
2458853.41668,2020-01-04.9148409,bn,1.53,13.660,>13.660,99.990,-3.026,2.495,g
2458853.41789,2020-01-04.9160506,bn,1.48,15.223,>15.223,99.990,-0.711,0.591,g
2458853.55567,2020-01-05.0538511,bj,1.74,16.558,>16.558,99.990,0.628,0.173,g
2458853.55689,2020-01-05.0550704,bj,1.72,16.553,>16.553,99.990,0.513,0.174,g
2458853.55811,2020-01-05.0562873,bj,1.67,16.576,>16.576,99.990,0.463,0.170,g
2458853.75511,2020-01-05.2533078,br,1.64,16.319,>16.319,99.990,0.372,0.216,g
2458853.75632,2020-01-05.2545168,br,1.56,16.380,>16.380,99.990,0.577,0.204,g
2458853.75754,2020-01-05.2557356,br,1.64,16.323,>16.323,99.990,0.219,0.215,g
2458854.69195,2020-01-06.1902069,br,1.50,16.380,>16.380,99.990,0.329,0.204,g
2458854.69317,2020-01-06.1914303,br,1.48,16.474,>16.474,99.990,0.817,0.187,g
2458854.69440,2020-01-06.1926568,br,1.48,16.433,>16.433,99.990,0.265,0.194,g
2458855.71770,2020-01-07.2160298,br,1.43,16.318,>16.318,99.990,1.003,0.216,g
2458855.71890,2020-01-07.2172425,br,1.50,16.194,>16.194,99.990,0.418,0.242,g
2458855.72014,2020-01-07.2184745,br,1.49,16.232,>16.232,99.990,0.655,0.234,g
2458857.28748,2020-01-08.7859285,bn,1.54,16.541,>16.541,99.990,0.077,0.176,g
2458857.28874,2020-01-08.7871898,bn,1.67,16.439,>16.439,99.990,0.929,0.193,g
2458857.29005,2020-01-08.7885008,bn,1.54,16.340,>16.340,99.990,0.420,0.211,g
2458857.55655,2020-01-09.0550142,bF,1.52,16.416,>16.416,99.990,0.568,0.197,g
2458857.55782,2020-01-09.0562843,bF,1.56,16.387,>16.387,99.990,0.595,0.202,g
2458857.55909,2020-01-09.0575574,bF,1.60,16.452,>16.452,99.990,0.260,0.191,g
2458861.73598,2020-01-13.2347572,br,1.45,15.897,>15.897,99.990,1.151,0.318,g
2458861.73719,2020-01-13.2359755,br,1.43,15.929,>15.929,99.990,1.155,0.309,g
2458861.73842,2020-01-13.2372004,br,1.53,15.904,>15.904,99.990,0.013,0.316,g
2458862.54329,2020-01-14.0421229,bj,1.71,17.315,16.948,0.156,0.604,0.086,g
2458862.54451,2020-01-14.0433504,bj,1.68,17.332,17.254,0.204,0.455,0.085,g
2458862.54573,2020-01-14.0445711,bj,1.74,17.324,17.270,0.208,0.449,0.085,g
2458863.71958,2020-01-15.2185048,br,1.40,15.202,>15.202,99.990,0.654,0.603,g
2458863.72079,2020-01-15.2197195,br,1.42,14.794,>14.794,99.990,-0.768,0.878,g
2458863.72201,2020-01-15.2209378,br,1.36,14.647,>14.647,99.990,0.895,1.005,g
2458865.38358,2020-01-16.8826347,bn,1.49,17.612,17.229,0.154,0.466,0.066,g
2458867.74390,2020-01-19.2431366,bB,1.73,17.972,17.073,0.096,0.538,0.047,g
2458867.74518,2020-01-19.2444253,bB,1.99,17.996,17.407,0.127,0.395,0.046,g
2458867.74646,2020-01-19.2456968,bB,1.76,17.862,17.057,0.104,0.546,0.052,g
2458868.74032,2020-01-20.2396298,bB,2.15,17.906,17.266,0.121,0.450,0.050,g
2458868.74159,2020-01-20.2409090,bB,2.16,17.924,17.155,0.108,0.499,0.049,g
2458868.74287,2020-01-20.2421866,bB,2.15,17.959,17.097,0.099,0.526,0.048,g
2458869.73931,2020-01-21.2387042,bB,2.46,17.841,16.891,0.091,0.636,0.053,g
2458871.73356,2020-01-23.2331103,bB,2.31,17.914,17.267,0.121,0.450,0.050,g
2458871.73484,2020-01-23.2343875,bB,2.30,17.926,17.134,0.106,0.509,0.049,g
2458871.73612,2020-01-23.2356625,bB,2.29,17.954,17.238,0.113,0.462,0.048,g
2458872.73000,2020-01-24.2296225,bB,2.08,17.856,17.366,0.139,0.411,0.052,g
2458872.73128,2020-01-24.2309008,bB,2.08,17.931,17.457,0.141,0.378,0.049,g
2458872.73255,2020-01-24.2321762,bB,2.07,17.852,17.097,0.109,0.526,0.053,g
2458873.38374,2020-01-24.8834173,bn,1.47,17.521,17.283,0.176,0.443,0.071,g
2458873.38495,2020-01-24.8846241,bn,1.47,17.455,17.247,0.181,0.459,0.076,g
2458873.38615,2020-01-24.8858296,bn,1.49,17.558,>17.558,99.990,0.199,0.069,g
2458873.72647,2020-01-25.2261775,bB,1.75,17.931,17.164,0.108,0.495,0.049,g
2458873.72774,2020-01-25.2274520,bB,1.76,17.948,17.053,0.096,0.548,0.048,g
2458873.72902,2020-01-25.2287276,bB,1.77,17.873,17.177,0.115,0.489,0.052,g
2458874.37706,2020-01-25.8768204,bn,1.64,17.444,17.177,0.171,0.489,0.076,g
2458874.37834,2020-01-25.8781017,bn,1.71,17.316,16.734,0.128,0.735,0.086,g
2458874.37958,2020-01-25.8793398,bn,1.65,17.327,17.026,0.166,0.562,0.085,g
2458874.72291,2020-01-26.2226946,bB,2.14,17.816,17.288,0.135,0.441,0.054,g
2458874.72419,2020-01-26.2239756,bB,2.13,17.866,17.187,0.117,0.484,0.052,g
2458874.72546,2020-01-26.2252503,bB,2.04,17.765,17.220,0.133,0.470,0.057,g
2458875.36997,2020-01-26.8698042,bn,1.48,17.449,17.201,0.174,0.478,0.076,g
2458875.37119,2020-01-26.8710295,bn,1.54,17.519,>17.519,99.990,0.356,0.071,g
2458875.71936,2020-01-27.2192158,bB,2.37,17.571,17.284,0.168,0.443,0.068,g
2458875.72064,2020-01-27.2204964,bB,2.33,17.800,17.127,0.118,0.512,0.055,g
2458875.72191,2020-01-27.2217763,bB,2.32,17.752,17.252,0.138,0.456,0.058,g
2458876.36905,2020-01-27.8689592,bn,1.50,17.679,17.389,0.168,0.402,0.062,g
2458876.37026,2020-01-27.8701681,bn,1.48,99.990,99.990,99.990,99.990,99.990,g
2458876.37148,2020-01-27.8713854,bn,1.49,17.588,17.045,0.133,0.552,0.067,g
2458876.54552,2020-01-28.0454495,bj,1.72,16.581,>16.581,99.990,0.390,0.169,g
2458876.54676,2020-01-28.0466806,bj,1.72,16.464,>16.464,99.990,0.601,0.189,g
2458876.54798,2020-01-28.0479092,bj,1.74,15.834,>15.834,99.990,0.657,0.337,g
2458876.71573,2020-01-28.2156751,bB,2.50,17.303,16.954,0.159,0.601,0.087,g
2458876.71701,2020-01-28.2169515,bB,2.28,17.567,17.172,0.152,0.491,0.068,g
2458876.71829,2020-01-28.2182293,bB,2.29,17.647,17.177,0.142,0.489,0.063,g
2458877.36559,2020-01-28.8655849,bn,1.48,17.605,17.526,0.204,0.354,0.066,g
2458877.36680,2020-01-28.8668019,bn,1.51,17.614,17.440,0.187,0.384,0.065,g
2458877.36802,2020-01-28.8680189,bn,1.49,17.714,>17.714,99.990,0.230,0.060,g
2458877.54960,2020-01-29.0496041,bF,1.58,17.160,>17.160,99.990,0.393,0.099,g
2458877.55088,2020-01-29.0508826,bF,1.55,17.248,17.076,0.187,0.536,0.092,g
2458877.55216,2020-01-29.0521635,bF,1.57,17.238,17.223,0.216,0.468,0.092,g
2458878.36061,2020-01-29.8606771,bn,1.49,17.524,17.391,0.194,0.401,0.071,g
2458878.36182,2020-01-29.8618894,bn,1.46,17.503,>17.503,99.990,0.283,0.072,g
2458878.36303,2020-01-29.8631032,bn,1.50,17.545,>17.545,99.990,0.274,0.070,g
2458878.54518,2020-01-30.0452603,bF,1.56,17.204,>17.204,99.990,0.227,0.095,g
2458878.54646,2020-01-30.0465442,bF,1.53,17.289,>17.289,99.990,0.425,0.088,g
2458878.54773,2020-01-30.0478145,bF,1.49,17.258,>17.258,99.990,0.453,0.091,g
2458878.71248,2020-01-30.2125835,bB,2.22,16.882,16.594,0.168,0.837,0.128,g
2458878.71376,2020-01-30.2138608,bB,2.04,16.995,>16.995,99.990,0.180,0.116,g
2458878.71503,2020-01-30.2151361,bB,2.05,16.703,>16.703,99.990,0.485,0.151,g
2458879.37887,2020-01-30.8790163,bn,1.49,17.567,17.355,0.180,0.415,0.068,g
2458879.38009,2020-01-30.8802300,bn,1.51,17.495,17.486,0.217,0.368,0.073,g
2458879.38131,2020-01-30.8814506,bn,1.52,17.572,17.541,0.213,0.350,0.068,g
2458879.66736,2020-01-31.1675402,br,1.42,16.907,>16.907,99.990,0.267,0.125,g
2458879.66859,2020-01-31.1687609,br,1.46,16.924,>16.924,99.990,0.405,0.123,g
2458879.66981,2020-01-31.1699862,br,1.47,16.933,>16.933,99.990,0.218,0.122,g
2458880.35567,2020-01-31.8558900,bn,1.58,15.459,>15.459,99.990,-0.638,0.476,g
2458880.35687,2020-01-31.8571064,bn,1.48,15.042,>15.042,99.990,2.269,0.699,g
2458880.35809,2020-01-31.8583237,bn,1.45,15.485,>15.485,99.990,0.131,0.465,g
2458880.66893,2020-02-01.1691780,br,1.52,16.767,>16.767,99.990,0.539,0.143,g
2458880.67015,2020-02-01.1704008,br,1.54,16.748,>16.748,99.990,0.595,0.145,g
2458880.67137,2020-02-01.1716181,br,1.53,16.711,>16.711,99.990,0.686,0.150,g
2458881.66433,2020-02-02.1646572,br,1.73,99.990,99.990,99.990,99.990,99.990,g
2458881.66557,2020-02-02.1658953,br,1.30,13.778,>13.778,99.990,5.811,2.240,g
2458881.66679,2020-02-02.1671244,br,1.38,14.705,>14.705,99.990,1.096,0.953,g
2458882.66204,2020-02-03.1624430,br,1.52,16.336,>16.336,99.990,0.068,0.212,g
2458882.66327,2020-02-03.1636718,br,1.49,16.497,>16.497,99.990,0.576,0.183,g
2458882.66449,2020-02-03.1648938,br,1.44,16.334,>16.334,99.990,0.440,0.213,g
2458884.27886,2020-02-04.7793887,bn,1.52,15.157,>15.157,99.990,1.154,0.628,g
2458884.28010,2020-02-04.7806385,bn,1.62,15.727,>15.727,99.990,-0.532,0.372,g
2458884.28151,2020-02-04.7820437,bn,1.55,14.979,>14.979,99.990,-0.084,0.740,g
2458885.30282,2020-02-05.8034298,bn,1.72,16.416,>16.416,99.990,0.839,0.197,g
2458885.30409,2020-02-05.8047030,bn,1.77,16.470,>16.470,99.990,0.836,0.187,g
2458885.30532,2020-02-05.8059254,bn,1.58,16.399,>16.399,99.990,0.470,0.200,g
2458887.64563,2020-02-08.1464307,br,1.53,15.923,>15.923,99.990,-0.048,0.310,g
2458887.64685,2020-02-08.1476467,br,1.53,15.907,>15.907,99.990,0.103,0.315,g
2458887.64808,2020-02-08.1488700,br,1.58,15.986,>15.986,99.990,0.059,0.293,g
2458888.33504,2020-02-08.8358873,bn,1.71,15.877,>15.877,99.990,0.584,0.324,g
2458888.33626,2020-02-08.8371056,bn,1.66,16.187,>16.187,99.990,0.230,0.243,g
2458888.33746,2020-02-08.8383149,bn,1.71,15.923,>15.923,99.990,1.347,0.311,g
2458889.33274,2020-02-09.8336594,bn,1.51,16.045,>16.045,99.990,-0.164,0.277,g
2458889.33395,2020-02-09.8348684,bn,1.57,16.031,>16.031,99.990,0.746,0.281,g
2458889.33517,2020-02-09.8360854,bn,1.49,16.168,>16.168,99.990,0.194,0.248,g
2458890.33045,2020-02-10.8314505,bn,1.61,16.286,>16.286,99.990,0.790,0.222,g
2458890.33168,2020-02-10.8326736,bn,1.59,16.425,>16.425,99.990,0.283,0.196,g
2458890.33289,2020-02-10.8338834,bn,1.59,16.375,16.245,0.194,1.154,0.205,g
2458891.32568,2020-02-11.8267603,bn,1.48,16.763,>16.763,99.990,-0.056,0.143,g
2458891.32689,2020-02-11.8279710,bn,1.49,16.703,>16.703,99.990,0.584,0.151,g
2458891.32811,2020-02-11.8291895,bn,1.50,16.598,>16.598,99.990,0.561,0.167,g
2458892.32464,2020-02-12.8257876,bn,1.53,17.385,17.115,0.171,0.518,0.081,g
2458892.32586,2020-02-12.8270037,bn,1.48,17.398,17.158,0.176,0.497,0.080,g
2458892.32707,2020-02-12.8282208,bn,1.51,17.418,17.137,0.169,0.507,0.078,g
2458892.65104,2020-02-13.1522223,br,1.43,17.284,>17.284,99.990,0.286,0.089,g
2458892.65226,2020-02-13.1534384,br,1.46,17.328,>17.328,99.990,0.400,0.085,g
2458892.65349,2020-02-13.1546645,br,1.46,17.268,16.914,0.158,0.623,0.090,g
2458893.32005,2020-02-13.8212718,bn,1.45,99.990,99.990,99.990,99.990,99.990,g
2458893.32126,2020-02-13.8224891,bn,1.49,99.990,99.990,99.990,99.990,99.990,g
2458893.32248,2020-02-13.8237062,bn,1.48,17.633,>17.633,99.990,0.321,0.064,g
2458893.62968,2020-02-14.1309254,br,1.47,17.416,16.808,0.125,0.687,0.079,g
2458893.63089,2020-02-14.1321498,br,1.45,17.424,17.303,0.196,0.435,0.078,g
2458893.63212,2020-02-14.1333766,br,1.45,17.486,17.139,0.159,0.506,0.074,g
2458894.31610,2020-02-14.8173984,bn,1.47,17.709,17.405,0.166,0.396,0.060,g
2458894.31732,2020-02-14.8186201,bn,1.47,17.620,17.482,0.193,0.369,0.065,g
2458894.31854,2020-02-14.8198444,bn,1.47,17.675,>17.675,99.990,0.299,0.062,g
2458894.62637,2020-02-15.1276949,br,1.42,17.441,17.085,0.158,0.533,0.077,g
2458894.62759,2020-02-15.1289164,br,1.38,17.441,17.247,0.183,0.458,0.077,g
2458894.62882,2020-02-15.1301410,br,1.38,17.346,16.882,0.143,0.641,0.084,g
2458896.36263,2020-02-16.8640835,bn,1.85,17.366,17.101,0.171,0.524,0.082,g
2458896.36404,2020-02-16.8654894,bn,1.83,17.289,>17.289,99.990,0.285,0.088,g
2458896.61966,2020-02-17.1211307,br,1.51,99.990,99.990,99.990,99.990,99.990,g
2458896.62088,2020-02-17.1223498,br,1.67,16.108,>16.108,99.990,0.287,0.262,g
2458896.62209,2020-02-17.1235668,br,1.58,15.597,>15.597,99.990,0.508,0.419,g
2458897.30964,2020-02-17.8111636,bn,1.55,17.665,17.215,0.145,0.472,0.062,g
2458897.31089,2020-02-17.8124219,bn,1.55,17.488,17.193,0.167,0.482,0.073,g
2458897.31214,2020-02-17.8136660,bn,1.57,17.747,17.442,0.165,0.383,0.058,g
2458899.57002,2020-02-20.0717079,bF,1.58,17.425,17.122,0.166,0.514,0.078,g
2458899.57128,2020-02-20.0729714,bF,1.65,17.438,17.044,0.152,0.553,0.077,g
2458899.57256,2020-02-20.0742491,bF,1.63,17.350,17.251,0.200,0.457,0.083,g
2458900.29942,2020-02-20.8011631,bn,1.56,99.990,99.990,99.990,99.990,99.990,g
2458900.30063,2020-02-20.8023719,bn,1.55,17.537,17.252,0.168,0.456,0.070,g
2458900.30185,2020-02-20.8035917,bn,1.56,17.407,16.764,0.121,0.715,0.079,g
2458906.26802,2020-02-26.7701861,bn,1.58,14.737,>14.737,99.990,-1.947,0.925,g
2458906.26931,2020-02-26.7714748,bn,2.14,13.875,>13.875,99.990,3.460,2.047,g
2458907.28803,2020-02-27.7902658,bn,1.72,99.990,99.990,99.990,99.990,99.990,g
2458907.28924,2020-02-27.7914770,bn,1.75,17.341,16.957,0.154,0.599,0.084,g
2458907.29076,2020-02-27.7929983,bn,1.79,17.475,>17.475,99.990,0.292,0.074,g
2458908.53722,2020-02-29.0395384,bj,1.60,17.148,17.076,0.205,0.537,0.100,g
2458908.53844,2020-02-29.0407589,bj,1.60,16.949,>16.949,99.990,0.495,0.121,g
2458908.53967,2020-02-29.0419863,bj,1.62,16.972,>16.972,99.990,0.121,0.118,g
2458909.28731,2020-02-29.7896731,bn,1.50,17.187,>17.187,99.990,0.355,0.097,g
2458909.28853,2020-02-29.7908942,bn,1.52,17.218,16.954,0.172,0.600,0.094,g
2458910.53661,2020-03-02.0390559,bF,1.59,16.972,>16.972,99.990,0.467,0.118,g
2458910.53788,2020-03-02.0403258,bF,1.65,17.036,>17.036,99.990,0.550,0.111,g
2458910.53915,2020-03-02.0416033,bF,1.60,17.006,>17.006,99.990,0.470,0.114,g
2458911.27803,2020-03-02.7805343,bn,1.57,16.992,>16.992,99.990,0.503,0.116,g
2458911.27925,2020-03-02.7817511,bn,1.56,17.008,>17.008,99.990,0.565,0.114,g
2458911.28047,2020-03-02.7829673,bn,1.59,16.778,>16.778,99.990,0.441,0.141,g
2458912.52573,2020-03-04.0283091,bj,1.57,16.520,>16.520,99.990,0.349,0.179,g
2458912.52696,2020-03-04.0295366,bj,1.59,16.765,>16.765,99.990,0.310,0.143,g
2458912.52818,2020-03-04.0307643,bj,1.59,16.599,>16.599,99.990,0.328,0.166,g
2458914.52641,2020-03-06.0291193,bj,1.58,15.291,>15.291,99.990,0.883,0.556,g
2458914.52763,2020-03-06.0303437,bj,1.68,14.396,>14.396,99.990,4.714,1.270,g
2458914.52885,2020-03-06.0315611,bj,1.68,14.169,>14.169,99.990,0.592,1.562,g
2458915.26298,2020-03-06.7657313,bn,1.47,15.867,>15.867,99.990,0.040,0.327,g
2458915.26419,2020-03-06.7669402,bn,1.58,15.836,>15.836,99.990,0.794,0.336,g
2458915.26541,2020-03-06.7681630,bn,1.47,15.878,>15.878,99.990,0.437,0.324,g
2458916.52320,2020-03-08.0260296,bF,1.55,16.268,>16.268,99.990,0.500,0.226,g
2458916.52446,2020-03-08.0272986,bF,1.63,16.209,>16.209,99.990,0.211,0.238,g
2458916.52576,2020-03-08.0285853,bF,1.63,16.336,>16.336,99.990,0.549,0.212,g
2458917.51442,2020-03-09.0173043,bF,1.67,16.154,>16.154,99.990,0.229,0.251,g
2458917.51570,2020-03-09.0185898,bF,1.65,16.256,>16.256,99.990,0.175,0.228,g
2458917.51698,2020-03-09.0198761,bF,1.55,16.052,>16.052,99.990,0.530,0.276,g
2458918.51275,2020-03-10.0157034,bj,1.62,15.951,>15.951,99.990,0.175,0.302,g
2458918.51399,2020-03-10.0169405,bj,1.56,15.862,>15.862,99.990,0.432,0.328,g
2458918.51522,2020-03-10.0181729,bj,1.50,15.888,>15.888,99.990,0.673,0.321,g
2458919.51215,2020-03-11.0151561,bF,1.60,16.848,>16.848,99.990,0.279,0.132,g
2458919.51342,2020-03-11.0164256,bF,1.57,16.695,>16.695,99.990,0.441,0.152,g
2458919.51468,2020-03-11.0176902,bF,1.56,16.519,>16.519,99.990,0.455,0.179,g
2458920.50844,2020-03-12.0115086,bj,1.74,17.138,>17.138,99.990,0.398,0.101,g
2458920.50965,2020-03-12.0127222,bj,1.75,17.055,16.991,0.206,0.580,0.109,g
2458921.50305,2020-03-13.0061755,bF,1.55,17.099,16.834,0.172,0.670,0.105,g
2458921.50433,2020-03-13.0074556,bF,1.62,17.144,>17.144,99.990,0.398,0.101,g
2458921.50561,2020-03-13.0087351,bF,1.56,17.277,>17.277,99.990,0.312,0.089,g
2458922.50531,2020-03-14.0084906,bj,1.59,17.210,>17.210,99.990,0.303,0.095,g
2458922.50654,2020-03-14.0097160,bj,1.58,17.228,>17.228,99.990,0.259,0.093,g
2458922.50776,2020-03-14.0109388,bj,1.56,17.140,>17.140,99.990,0.453,0.101,g
2458923.50071,2020-03-15.0039509,bj,1.79,16.879,>16.879,99.990,0.564,0.129,g
2458923.50194,2020-03-15.0051726,bj,1.67,16.925,>16.925,99.990,0.476,0.123,g
2458923.50316,2020-03-15.0063968,bj,1.76,17.043,>17.043,99.990,0.541,0.111,g
2458924.49635,2020-03-15.9996343,bF,2.04,16.712,>16.712,99.990,0.541,0.150,g
2458924.49762,2020-03-16.0009113,bF,2.00,16.943,>16.943,99.990,0.556,0.121,g
2458924.49890,2020-03-16.0021874,bF,2.01,17.072,>17.072,99.990,0.472,0.108,g
2458925.49155,2020-03-16.9948892,bF,1.69,16.462,>16.462,99.990,0.431,0.189,g
2458925.49281,2020-03-16.9961600,bF,1.61,16.639,>16.639,99.990,0.506,0.161,g
2458925.49408,2020-03-16.9974343,bF,1.62,16.671,>16.671,99.990,0.323,0.156,g
2459014.69067,2020-06-14.1938936,bn,1.53,15.990,>15.990,99.990,-0.014,0.292,g
2459014.69193,2020-06-14.1951515,bn,1.48,15.886,>15.886,99.990,0.330,0.321,g
2459016.67045,2020-06-16.1735685,bn,1.52,99.990,99.990,99.990,99.990,99.990,g
2459016.67167,2020-06-16.1747900,bn,1.47,17.179,>17.179,99.990,0.312,0.098,g
2459016.67289,2020-06-16.1760094,bn,1.51,17.214,>17.214,99.990,0.405,0.094,g
2459022.65673,2020-06-22.1594974,bn,1.58,99.990,99.990,99.990,99.990,99.990,g
2459022.65794,2020-06-22.1607193,bn,1.59,99.990,99.990,99.990,99.990,99.990,g
2459022.65916,2020-06-22.1619366,bn,1.54,17.494,>17.494,99.990,0.360,0.073,g
2459024.65913,2020-06-24.1617758,bn,1.59,17.557,17.265,0.167,0.451,0.069,g
2459024.66036,2020-06-24.1630082,bn,1.58,17.562,17.460,0.199,0.377,0.069,g
2459024.66194,2020-06-24.1645863,bn,1.60,17.552,>17.552,99.990,0.297,0.069,g
2459046.60979,2020-07-16.1109371,bn,1.57,17.480,>17.480,99.990,0.227,0.074,g
2459046.61101,2020-07-16.1121556,bn,1.58,17.515,17.457,0.208,0.378,0.072,g
2459046.61223,2020-07-16.1133707,bn,1.57,17.387,>17.387,99.990,0.211,0.081,g
2459048.60822,2020-07-18.1092228,bn,1.60,17.556,17.333,0.178,0.424,0.069,g
2459048.60948,2020-07-18.1104774,bn,1.56,17.728,17.507,0.179,0.361,0.059,g
2459048.61084,2020-07-18.1118431,bn,1.61,17.732,>17.732,99.990,0.245,0.059,g
2459049.60530,2020-07-19.1062219,bn,1.50,17.599,17.561,0.211,0.343,0.066,g
2459049.60655,2020-07-19.1074684,bn,1.55,17.604,>17.604,99.990,0.266,0.066,g
2459049.60777,2020-07-19.1086913,bn,1.53,17.670,17.422,0.174,0.390,0.062,g
2459051.59898,2020-07-21.0997565,bn,1.58,17.568,17.276,0.167,0.446,0.068,g
2459051.60048,2020-07-21.1012525,bn,1.58,17.607,17.228,0.154,0.467,0.066,g
2459051.60206,2020-07-21.1028305,bn,1.59,17.678,17.410,0.171,0.394,0.062,g
2459053.59438,2020-07-23.0950018,bn,1.52,17.492,>17.492,99.990,0.301,0.073,g
2459053.59561,2020-07-23.0962271,bn,1.53,17.549,17.323,0.178,0.428,0.069,g
2459053.59681,2020-07-23.0974372,bn,1.55,17.563,17.240,0.163,0.462,0.069,g
2459056.58364,2020-07-26.0840459,bn,1.68,99.990,99.990,99.990,99.990,99.990,g
2459056.58487,2020-07-26.0852656,bn,1.67,99.990,99.990,99.990,99.990,99.990,g
2459056.58609,2020-07-26.0864898,bn,1.66,99.990,99.990,99.990,99.990,99.990,g
2459059.57806,2020-07-29.0782378,bn,1.53,17.625,17.328,0.167,0.425,0.065,g
2459059.57928,2020-07-29.0794572,bn,1.54,99.990,99.990,99.990,99.990,99.990,g
2459059.58050,2020-07-29.0806745,bn,1.51,17.553,17.496,0.207,0.365,0.069,g
2459061.58478,2020-07-31.0847996,bn,1.50,17.029,>17.029,99.990,0.318,0.112,g
2459061.58599,2020-07-31.0860121,bn,1.50,17.013,>17.013,99.990,0.449,0.114,g
2459061.58721,2020-07-31.0872292,bn,1.49,16.787,>16.787,99.990,0.285,0.140,g
2459062.97011,2020-08-01.4700241,br,1.50,15.977,>15.977,99.990,0.722,0.295,g
2459062.97133,2020-08-01.4712378,br,1.46,15.950,>15.950,99.990,0.334,0.303,g
2459062.97255,2020-08-01.4724563,br,1.61,15.627,>15.627,99.990,-0.375,0.408,g
2459065.96478,2020-08-04.4644606,br,1.62,14.937,>14.937,99.990,0.680,0.769,g
2459065.96599,2020-08-04.4656697,br,1.90,14.886,>14.886,99.990,0.294,0.807,g
2459065.96721,2020-08-04.4668902,br,1.92,14.672,>14.672,99.990,1.837,0.983,g
2459066.96771,2020-08-05.4673280,br,1.67,15.054,>15.054,99.990,-1.589,0.691,g
2459066.96894,2020-08-05.4685473,br,1.52,15.198,>15.198,99.990,-1.787,0.605,g
2459066.97016,2020-08-05.4697634,br,1.49,15.066,>15.066,99.990,-0.209,0.683,g
2459068.95543,2020-08-07.4548833,br,1.41,15.236,>15.236,99.990,0.757,0.584,g
2459068.95665,2020-08-07.4561028,br,1.77,15.119,>15.119,99.990,1.038,0.651,g
2459068.95786,2020-08-07.4573202,br,1.38,15.210,>15.210,99.990,-0.562,0.598,g
2459070.94670,2020-08-09.4460093,br,1.54,16.306,>16.306,99.990,0.184,0.218,g
2459070.94792,2020-08-09.4472300,br,1.48,16.163,>16.163,99.990,0.381,0.249,g
2459070.94913,2020-08-09.4484378,br,1.57,16.133,>16.133,99.990,0.530,0.256,g
2459072.95288,2020-08-11.4520357,br,1.53,16.576,>16.576,99.990,0.063,0.170,g
2459072.95411,2020-08-11.4532645,br,1.49,16.851,>16.851,99.990,0.485,0.132,g
2459072.95534,2020-08-11.4544946,br,1.51,16.680,>16.680,99.990,0.624,0.155,g
2459073.94838,2020-08-12.4474638,br,1.41,16.762,>16.762,99.990,0.472,0.143,g
2459073.94960,2020-08-12.4486797,br,1.43,16.707,>16.707,99.990,0.409,0.151,g
2459073.95084,2020-08-12.4499164,br,1.42,16.858,>16.858,99.990,0.205,0.131,g
2459074.94037,2020-08-13.4393818,br,1.45,99.990,99.990,99.990,99.990,99.990,g
