HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457392.95410,2016-01-05.4499700,ba,1.67,16.088,14.255,0.041,7.622,0.283,V
2457396.88863,2016-01-09.3844314,ba,1.76,16.010,14.272,0.044,7.504,0.304,V
2457396.88988,2016-01-09.3856828,ba,1.99,16.123,14.344,0.043,7.016,0.275,V
2457396.89113,2016-01-09.3869343,ba,1.99,16.122,14.349,0.043,6.984,0.275,V
2457399.90141,2016-01-12.3971789,bb,2.00,16.099,14.209,0.038,7.953,0.281,V
2457399.90267,2016-01-12.3984333,bb,2.01,15.989,14.291,0.046,7.371,0.310,V
2457399.90392,2016-01-12.3996865,bb,2.00,16.230,14.268,0.036,7.531,0.249,V
2457401.87825,2016-01-14.3739957,ba,1.60,16.023,14.329,0.046,7.117,0.301,V
2457401.87950,2016-01-14.3752527,ba,1.57,16.065,14.346,0.045,7.009,0.289,V
2457401.88075,2016-01-14.3764989,ba,1.59,16.053,14.292,0.043,7.366,0.292,V
2457403.89175,2016-01-16.3874813,bb,2.00,16.098,14.362,0.044,6.900,0.281,V
2457403.89299,2016-01-16.3887230,bb,1.99,16.115,14.223,0.038,7.843,0.277,V
2457403.89424,2016-01-16.3899745,bb,1.99,16.226,14.262,0.036,7.571,0.250,V
2457405.86236,2016-01-18.3580843,ba,1.71,15.653,14.361,0.067,6.911,0.422,V
2457405.86360,2016-01-18.3593270,ba,1.70,15.628,14.336,0.067,7.070,0.431,V
2457405.86485,2016-01-18.3605702,ba,1.68,15.995,14.354,0.048,6.954,0.308,V
2457406.88596,2016-01-19.3816843,bb,1.70,15.941,14.311,0.049,7.234,0.324,V
2457406.88721,2016-01-19.3829339,bb,1.68,15.823,14.335,0.056,7.081,0.361,V
2457408.86614,2016-01-21.3618612,ba,1.69,15.082,14.228,0.100,7.804,0.712,V
2457408.86740,2016-01-21.3631255,ba,1.66,15.359,14.269,0.080,7.521,0.552,V
2457408.86866,2016-01-21.3643759,ba,1.69,15.189,14.211,0.089,7.938,0.646,V
2457409.87459,2016-01-22.3703107,bb,1.97,15.550,14.327,0.071,7.130,0.463,V
2457409.87585,2016-01-22.3715760,bb,1.99,15.416,14.333,0.081,7.091,0.524,V
2457409.87711,2016-01-22.3728284,bb,2.02,15.350,14.263,0.081,7.565,0.557,V
2457412.86522,2016-01-25.3609562,ba,1.69,15.079,14.420,0.120,6.543,0.714,V
2457412.86647,2016-01-25.3622097,ba,1.93,15.052,14.250,0.105,7.658,0.733,V
2457412.86772,2016-01-25.3634601,ba,1.68,15.234,14.170,0.082,8.238,0.619,V
2457413.89587,2016-01-26.3916165,bb,1.70,15.568,14.313,0.069,7.223,0.456,V
2457413.89713,2016-01-26.3928699,bb,1.67,15.600,14.222,0.062,7.859,0.443,V
2457413.89838,2016-01-26.3941238,bb,1.97,15.583,14.273,0.066,7.493,0.450,V
2457414.88369,2016-01-27.3794452,ba,1.61,15.507,14.302,0.072,7.294,0.482,V
2457414.88495,2016-01-27.3806966,ba,1.58,15.524,14.353,0.075,6.961,0.475,V
2457414.88620,2016-01-27.3819554,ba,1.66,15.548,14.377,0.075,6.804,0.464,V
2457415.85335,2016-01-28.3491129,ba,1.59,15.632,14.198,0.059,8.034,0.430,V
2457415.85459,2016-01-28.3503528,ba,1.60,15.563,14.404,0.075,6.638,0.458,V
2457415.85585,2016-01-28.3516101,ba,1.63,15.581,14.347,0.070,6.995,0.450,V
2457415.90798,2016-01-28.4037431,bb,1.76,15.748,14.381,0.062,6.787,0.387,V
2457415.90922,2016-01-28.4049827,bb,1.62,15.877,14.251,0.049,7.653,0.344,V
2457415.91047,2016-01-28.4062363,bb,1.71,15.822,14.223,0.050,7.847,0.361,V
2457417.87686,2016-01-30.3726479,ba,2.10,15.942,14.345,0.050,7.012,0.323,V
2457417.87812,2016-01-30.3739063,ba,2.10,16.031,14.263,0.043,7.565,0.298,V
2457417.87937,2016-01-30.3751559,ba,2.08,16.026,14.263,0.043,7.565,0.300,V
2457417.90104,2016-01-30.3968244,bb,2.10,15.987,14.289,0.046,7.386,0.311,V
2457417.90230,2016-01-30.3980891,bb,2.09,15.974,14.244,0.045,7.695,0.314,V
2457417.90355,2016-01-30.3993361,bb,2.08,16.024,14.232,0.042,7.779,0.300,V
2457419.88491,2016-02-01.3807256,bb,1.97,16.260,14.258,0.035,7.595,0.243,V
2457419.88616,2016-02-01.3819792,bb,2.12,16.212,14.304,0.038,7.280,0.253,V
2457419.88742,2016-02-01.3832324,bb,1.76,16.384,14.269,0.031,7.522,0.217,V
2457421.70846,2016-02-03.2043068,be,1.43,16.094,14.300,0.042,7.307,0.281,V
2457421.70974,2016-02-03.2055832,be,1.47,16.078,14.267,0.041,7.538,0.286,V
2457421.71103,2016-02-03.2068748,be,1.50,16.171,14.189,0.035,8.097,0.263,V
2457422.56282,2016-02-04.0586811,bf,1.49,16.020,14.288,0.044,7.392,0.301,V
2457422.56409,2016-02-04.0599576,bf,1.59,16.121,14.342,0.043,7.034,0.274,V
2457422.56539,2016-02-04.0612464,bf,1.51,16.101,14.250,0.040,7.653,0.279,V
2457423.79642,2016-02-05.2923099,bf,1.41,15.578,14.366,0.072,6.876,0.452,V
2457423.79737,2016-02-05.2932527,bf,1.46,15.659,14.163,0.055,8.289,0.420,V
2457423.79830,2016-02-05.2941894,bf,1.43,15.774,14.401,0.062,6.661,0.378,V
2457424.72617,2016-02-06.2220759,be,1.44,15.994,14.264,0.045,7.553,0.308,V
2457424.72746,2016-02-06.2233651,be,1.51,16.061,14.190,0.039,8.088,0.290,V
2457424.72875,2016-02-06.2246510,be,1.50,16.002,14.260,0.044,7.584,0.306,V
2457424.79792,2016-02-06.2938295,bf,1.51,16.032,14.338,0.046,7.054,0.298,V
2457424.79921,2016-02-06.2951153,bf,1.52,16.234,14.350,0.039,6.982,0.248,V
2457424.80049,2016-02-06.2963969,bf,1.47,16.098,14.250,0.040,7.651,0.281,V
2457425.65638,2016-02-07.1523112,bf,1.43,16.249,14.382,0.039,6.780,0.244,V
2457425.65767,2016-02-07.1536,bf,1.52,16.069,14.196,0.039,8.047,0.288,V
2457425.65896,2016-02-07.1548837,bf,1.50,16.179,14.300,0.039,7.314,0.261,V
2457426.53281,2016-02-08.0287525,bf,1.68,15.996,14.270,0.045,7.514,0.309,V
2457426.53408,2016-02-08.0300321,bf,1.60,16.065,14.298,0.043,7.324,0.290,V
2457426.53537,2016-02-08.0313188,bf,1.58,15.949,14.307,0.048,7.260,0.322,V
2457427.71267,2016-02-09.2086468,be,1.55,16.036,14.169,0.039,8.250,0.297,V
2457427.71397,2016-02-09.2099465,be,1.50,16.064,14.297,0.043,7.335,0.289,V
2457427.71526,2016-02-09.2112388,be,1.46,16.061,14.293,0.043,7.361,0.290,V
2457429.66963,2016-02-11.1656620,be,1.59,16.096,14.166,0.037,8.270,0.281,V
2457429.67093,2016-02-11.1669609,be,1.61,15.946,14.263,0.047,7.568,0.322,V
2457429.67220,2016-02-11.1682351,be,1.64,16.002,14.210,0.042,7.941,0.306,V
2457431.68783,2016-02-13.1839225,bf,1.53,16.093,14.295,0.042,7.345,0.282,V
2457431.68911,2016-02-13.1851978,bf,1.54,16.022,14.227,0.042,7.822,0.301,V
2457431.69039,2016-02-13.1864781,bf,1.53,16.118,14.286,0.041,7.409,0.276,V
2457436.71002,2016-02-18.2062795,be,1.69,15.647,14.329,0.065,7.119,0.424,V
2457436.71131,2016-02-18.2075699,be,1.55,15.624,14.288,0.064,7.392,0.432,V
2457436.71261,2016-02-18.2088653,be,1.55,15.833,14.206,0.049,7.970,0.357,V
2457436.71416,2016-02-18.2104194,bf,1.52,15.630,14.275,0.063,7.482,0.431,V
2457436.71544,2016-02-18.2116982,bf,1.49,15.671,14.355,0.065,6.948,0.414,V
2457436.71673,2016-02-18.2129870,bf,1.49,15.643,14.401,0.070,6.660,0.425,V
2457437.55259,2016-02-19.0488806,bf,1.50,15.815,14.366,0.058,6.879,0.363,V
2457437.55389,2016-02-19.0501743,bf,1.56,15.686,14.359,0.065,6.922,0.408,V
2457437.55517,2016-02-19.0514557,bf,1.49,15.806,14.352,0.057,6.964,0.366,V
2457438.72763,2016-02-20.2239611,bf,1.49,15.440,14.249,0.073,7.663,0.512,V
2457438.72891,2016-02-20.2252457,bf,1.50,15.454,14.290,0.075,7.378,0.506,V
2457438.73020,2016-02-20.2265368,bf,1.48,15.405,14.273,0.077,7.496,0.529,V
2457438.79170,2016-02-20.2880300,ba,2.27,15.255,14.335,0.094,7.082,0.608,V
2457438.79295,2016-02-20.2892859,ba,2.27,15.176,14.460,0.113,6.310,0.653,V
2457438.79421,2016-02-20.2905496,ba,2.26,15.098,14.457,0.122,6.328,0.702,V
2457439.62960,2016-02-21.1259627,bf,1.41,15.429,14.341,0.081,7.038,0.517,V
2457439.63087,2016-02-21.1272418,bf,1.47,15.552,14.273,0.067,7.497,0.462,V
2457439.63216,2016-02-21.1285325,bf,1.46,15.642,14.359,0.067,6.928,0.426,V
2457440.75658,2016-02-22.2529902,bf,1.50,15.163,14.272,0.097,7.504,0.661,V
2457440.75787,2016-02-22.2542819,bf,1.51,15.131,14.321,0.104,7.173,0.681,V
2457440.75915,2016-02-22.2555673,bf,1.52,14.969,14.275,0.116,7.476,0.790,V
2457441.68023,2016-02-23.1766813,be,1.63,15.282,14.271,0.086,7.506,0.592,V
2457441.68152,2016-02-23.1779695,be,1.53,15.356,14.279,0.081,7.449,0.553,V
2457441.68280,2016-02-23.1792556,be,1.52,15.159,14.456,0.115,6.337,0.663,V
2457442.60384,2016-02-24.1003340,be,1.51,15.582,14.385,0.073,6.759,0.450,V
2457442.60508,2016-02-24.1015718,be,1.44,15.495,14.250,0.070,7.657,0.487,V
2457442.60636,2016-02-24.1028501,be,1.47,15.530,14.363,0.075,6.896,0.472,V
2457445.71851,2016-02-27.2151363,be,1.48,15.730,14.256,0.056,7.613,0.393,V
2457445.71979,2016-02-27.2164223,be,1.52,15.746,14.304,0.058,7.284,0.387,V
2457445.72112,2016-02-27.2177494,be,1.38,15.729,14.229,0.055,7.807,0.393,V
2457445.74056,2016-02-27.2371938,bf,1.51,15.731,14.369,0.063,6.859,0.392,V
2457445.74186,2016-02-27.2384966,bf,1.48,15.781,14.290,0.056,7.380,0.375,V
2457445.74315,2016-02-27.2397814,bf,1.56,15.566,14.275,0.067,7.479,0.457,V
2457446.65252,2016-02-28.1491891,be,1.50,15.931,14.282,0.048,7.427,0.326,V
2457446.65381,2016-02-28.1504771,be,1.44,15.895,14.293,0.050,7.357,0.338,V
2457446.65508,2016-02-28.1517543,be,1.47,15.941,14.193,0.044,8.063,0.324,V
2457447.55189,2016-02-29.0486093,be,1.47,16.017,14.285,0.044,7.408,0.302,V
2457447.55318,2016-02-29.0498975,be,1.50,15.994,14.198,0.042,8.027,0.309,V
2457447.55447,2016-02-29.0511848,be,1.43,15.999,14.236,0.043,7.752,0.307,V
2457447.55579,2016-02-29.0525048,bf,1.52,16.103,14.301,0.042,7.309,0.279,V
2457447.55708,2016-02-29.0537990,bf,1.50,16.025,14.157,0.039,8.341,0.301,V
2457447.55836,2016-02-29.0550728,bf,1.45,16.040,14.308,0.044,7.253,0.296,V
2457449.72923,2016-03-02.2260548,bf,1.58,15.960,14.280,0.047,7.444,0.318,V
2457449.73052,2016-03-02.2273370,bf,1.58,16.080,14.345,0.044,7.015,0.285,V
2457449.73179,2016-03-02.2286146,bf,1.55,15.923,14.290,0.049,7.376,0.329,V
2457450.73935,2016-03-03.2362259,ba,1.63,15.928,14.320,0.050,7.182,0.328,V
2457450.74060,2016-03-03.2374773,ba,1.65,15.940,14.329,0.050,7.116,0.324,V
2457450.74186,2016-03-03.2387312,ba,1.59,15.982,14.301,0.047,7.297,0.312,V
2457452.68493,2016-03-05.1819065,be,1.68,15.906,14.238,0.047,7.745,0.337,V
2457452.68622,2016-03-05.1831912,be,1.66,15.966,14.248,0.045,7.670,0.317,V
2457452.68749,2016-03-05.1844668,be,1.65,16.035,14.175,0.040,8.202,0.297,V
2457452.68880,2016-03-05.1857813,bf,1.49,15.943,14.366,0.051,6.878,0.323,V
2457452.69009,2016-03-05.187075,bf,1.58,16.021,14.281,0.044,7.443,0.301,V
2457452.69143,2016-03-05.1884063,bf,1.60,16.159,14.352,0.042,6.963,0.265,V
2457457.53140,2016-03-10.0286444,bf,1.62,16.136,14.302,0.040,7.297,0.271,V
2457457.53268,2016-03-10.0299200,bf,1.54,16.106,14.366,0.044,6.877,0.278,V
2457457.53396,2016-03-10.0312069,bf,1.50,16.192,14.303,0.038,7.295,0.257,V
2457457.59766,2016-03-10.0949082,be,1.53,15.874,14.344,0.054,7.023,0.344,V
2457457.59894,2016-03-10.0961815,be,1.61,16.043,14.313,0.045,7.222,0.295,V
2457457.60022,2016-03-10.0974709,be,1.51,16.073,14.254,0.041,7.628,0.287,V
2457460.67763,2016-03-13.1750593,bf,1.44,16.135,14.212,0.037,7.927,0.271,V
2457460.67891,2016-03-13.1763373,bf,1.49,16.120,14.319,0.042,7.185,0.275,V
2457460.68020,2016-03-13.1776236,bf,1.53,16.145,14.294,0.040,7.352,0.269,V
2457461.67423,2016-03-14.1717208,be,1.59,15.969,14.173,0.042,8.220,0.315,V
2457461.72383,2016-03-14.2213240,bb,2.15,15.508,14.163,0.064,8.298,0.482,V
2457461.72509,2016-03-14.2225766,bb,2.12,15.831,14.236,0.050,7.758,0.359,V
2457461.72634,2016-03-14.2238276,bb,2.11,15.292,14.249,0.084,7.656,0.588,V
2457462.67040,2016-03-15.1679407,be,1.59,16.078,14.182,0.038,8.146,0.286,V
2457462.67170,2016-03-15.1692450,be,1.53,16.165,14.243,0.037,7.702,0.263,V
2457462.67300,2016-03-15.1705438,be,1.58,16.067,14.234,0.040,7.770,0.288,V
2457462.72782,2016-03-15.2253714,bb,2.08,15.731,14.264,0.057,7.556,0.393,V
2457462.72912,2016-03-15.2266671,bb,2.09,15.884,14.319,0.052,7.179,0.342,V
2457462.73036,2016-03-15.2279100,bb,2.09,15.898,14.255,0.048,7.619,0.337,V
2457463.66862,2016-03-16.1662310,bg,1.54,15.267,14.444,0.103,6.397,0.601,V
2457463.66992,2016-03-16.1675300,bg,1.44,15.508,14.314,0.073,7.219,0.482,V
2457463.67122,2016-03-16.1688311,bg,1.46,14.960,14.398,0.131,6.678,0.796,V
2457463.67122,2016-03-16.1688304,be,1.77,15.864,14.310,0.052,7.243,0.347,V
2457464.67074,2016-03-17.1684082,be,1.55,15.597,14.419,0.074,6.552,0.443,V
2457464.67074,2016-03-17.1684085,bg,1.45,14.942,14.089,0.100,8.874,0.811,V
2457464.67203,2016-03-17.1697002,bg,1.43,14.904,14.186,0.113,8.117,0.839,V
2457464.67203,2016-03-17.1696993,be,1.62,15.661,14.282,0.062,7.433,0.418,V
2457464.68218,2016-03-17.1798532,bf,1.42,15.349,14.257,0.080,7.608,0.557,V
2457464.68347,2016-03-17.1811399,bf,1.49,15.426,14.247,0.074,7.677,0.519,V
2457464.68476,2016-03-17.1824372,bf,1.47,15.378,14.093,0.067,8.849,0.543,V
2457466.66264,2016-03-19.1604425,be,1.69,15.467,14.596,0.098,5.567,0.499,V
2457466.66264,2016-03-19.1604418,bg,1.44,14.945,14.364,0.128,6.893,0.808,V
2457466.66359,2016-03-19.1613824,be,1.72,15.283,14.447,0.102,6.384,0.591,V
2457466.66359,2016-03-19.1613824,bg,1.47,15.006,14.539,0.143,5.867,0.764,V
2457466.66454,2016-03-19.1623357,be,1.69,15.357,14.412,0.092,6.594,0.553,V
2457466.66454,2016-03-19.1623348,bg,1.49,14.824,14.292,0.134,7.365,0.903,V
2457466.68398,2016-03-19.1817789,bf,1.59,15.227,14.263,0.090,7.563,0.624,V
2457466.68491,2016-03-19.1827093,bf,1.58,15.363,14.301,0.083,7.300,0.550,V
2457466.68585,2016-03-19.1836484,bf,1.61,15.244,14.320,0.094,7.176,0.613,V
2457468.72491,2016-03-21.2228400,bb,2.07,15.297,14.466,0.102,6.276,0.584,V
2457468.72615,2016-03-21.2240810,bb,2.05,15.291,14.403,0.097,6.651,0.588,V
2457468.72740,2016-03-21.2253366,bb,2.04,15.518,14.276,0.070,7.473,0.477,V
2457469.60445,2016-03-22.1024385,be,1.46,15.284,14.190,0.080,8.090,0.591,V
2457469.60445,2016-03-22.1024385,bg,2.06,15.545,14.454,0.080,6.342,0.465,V
2457469.60574,2016-03-22.1037258,be,1.49,15.404,14.166,0.070,8.271,0.530,V
2457469.60574,2016-03-22.1037259,bg,2.03,15.585,14.262,0.065,7.571,0.449,V
2457469.60703,2016-03-22.1050226,bg,2.02,15.249,14.277,0.090,7.465,0.611,V
2457469.60703,2016-03-22.1050229,be,1.50,15.236,14.279,0.091,7.454,0.618,V
2457469.62028,2016-03-22.1182664,bf,1.53,15.603,14.271,0.064,7.509,0.442,V
2457469.62157,2016-03-22.1195626,bf,1.46,15.434,14.230,0.072,7.797,0.515,V
2457469.62286,2016-03-22.1208497,bf,1.48,15.579,14.461,0.078,6.303,0.451,V
2457470.66842,2016-03-23.1664831,bf,1.61,15.247,14.385,0.099,6.755,0.612,V
2457470.66971,2016-03-23.1677708,bf,1.75,15.205,14.323,0.098,7.154,0.636,V
2457470.67102,2016-03-23.1690719,bf,1.65,15.061,14.447,0.125,6.388,0.726,V
2457473.63973,2016-03-26.1379850,bg,1.60,15.930,14.277,0.048,7.465,0.327,V
2457473.64102,2016-03-26.1392873,bg,1.53,15.910,14.220,0.046,7.873,0.333,V
2457473.64232,2016-03-26.1405784,bg,1.52,15.966,14.238,0.045,7.738,0.317,V
2457476.62918,2016-03-29.1276439,bg,1.60,14.850,14.107,0.111,8.736,0.882,V
2457476.62918,2016-03-29.1276439,be,1.53,14.602,14.240,0.157,7.731,1.108,V
2457476.63046,2016-03-29.1289313,bg,1.56,14.897,14.294,0.126,7.347,0.844,V
2457476.63046,2016-03-29.1289311,be,1.49,14.881,14.370,0.137,6.853,0.857,V
2457476.63176,2016-03-29.1302243,bg,1.69,14.384,14.359,0.214,6.921,1.354,V
2457476.63176,2016-03-29.1302245,be,1.60,14.345,14.164,0.186,8.286,1.405,V
2457476.65663,2016-03-29.1550997,bf,1.51,14.632,14.591,0.212,5.593,1.082,V
2457476.65793,2016-03-29.1564015,bf,1.45,14.977,14.380,0.127,6.791,0.784,V
2457476.65922,2016-03-29.1576861,bf,1.45,15.197,14.354,0.101,6.957,0.641,V
2457477.62840,2016-03-30.1269373,bg,1.57,99.990,99.990,99.990,99.990,99.990,V
2457477.62840,2016-03-30.1269371,be,1.53,15.854,14.170,0.046,8.246,0.351,V
2457477.62969,2016-03-30.1282233,bg,1.56,16.115,14.220,0.038,7.868,0.276,V
2457477.62969,2016-03-30.1282244,be,1.56,16.128,14.286,0.040,7.401,0.273,V
2457477.63106,2016-03-30.1295967,bg,1.62,16.173,14.284,0.038,7.418,0.262,V
2457477.63106,2016-03-30.1295967,be,1.50,15.961,14.267,0.046,7.535,0.318,V
2457477.65086,2016-03-30.1493996,bf,1.51,15.760,14.234,0.054,7.767,0.383,V
2457477.65236,2016-03-30.1508982,bf,1.54,15.742,14.284,0.057,7.417,0.389,V
2457477.65365,2016-03-30.1521878,bf,1.56,15.817,14.273,0.053,7.496,0.364,V
2457479.59818,2016-04-01.0968550,be,1.60,15.914,14.291,0.049,7.368,0.332,V
2457479.59818,2016-04-01.0968561,bg,1.46,16.258,14.292,0.036,7.366,0.242,V
2457479.59949,2016-04-01.0981628,be,1.47,15.902,14.150,0.044,8.393,0.336,V
2457479.59949,2016-04-01.0981636,bg,1.45,16.232,14.237,0.035,7.741,0.248,V
2457479.60078,2016-04-01.0994509,be,1.43,16.014,14.271,0.044,7.512,0.303,V
2457479.60078,2016-04-01.0994501,bg,1.47,99.990,99.990,99.990,99.990,99.990,V
2457481.63295,2016-04-03.1317722,bf,1.47,16.133,14.297,0.040,7.329,0.272,V
2457481.63425,2016-04-03.1330738,bf,1.49,16.040,14.393,0.048,6.711,0.296,V
2457481.63557,2016-04-03.1343951,bf,1.50,15.969,14.192,0.043,8.075,0.316,V
2457485.55304,2016-04-07.0521442,be,1.49,15.847,14.316,0.053,7.205,0.353,V
2457485.55304,2016-04-07.0521440,bg,1.49,16.206,14.328,0.039,7.123,0.254,V
2457485.55434,2016-04-07.0534417,be,1.53,16.112,14.183,0.037,8.145,0.277,V
2457485.55434,2016-04-07.0534428,bg,1.43,16.204,14.279,0.037,7.455,0.254,V
2457485.55564,2016-04-07.0547427,be,1.49,15.949,14.148,0.042,8.403,0.322,V
2457485.55564,2016-04-07.0547434,bg,1.51,16.119,14.309,0.041,7.252,0.275,V
2457486.62429,2016-04-08.1234726,bf,1.58,16.008,14.231,0.043,7.790,0.305,V
2457486.62558,2016-04-08.1247620,bf,1.53,15.981,14.411,0.052,6.598,0.312,V
2457486.62688,2016-04-08.1260590,bf,1.47,15.953,14.287,0.047,7.396,0.321,V
2457526.48641,2016-05-17.9884732,bg,1.59,15.795,14.311,0.056,7.234,0.370,V
2457526.48641,2016-05-17.9884736,be,1.63,15.626,14.268,0.063,7.523,0.432,V
2457526.48772,2016-05-17.9897818,be,1.62,15.811,14.499,0.065,6.087,0.364,V
2457526.48772,2016-05-17.9897806,bg,1.75,15.801,14.358,0.058,6.933,0.368,V
2457526.48902,2016-05-17.9910805,bg,1.62,15.859,14.253,0.050,7.634,0.349,V
2457526.48902,2016-05-17.9910797,be,1.63,15.764,14.319,0.058,7.178,0.381,V
2457526.53753,2016-05-18.0395908,bf,1.56,15.608,14.296,0.065,7.337,0.439,V
2457526.53884,2016-05-18.0409046,bf,1.62,15.543,14.236,0.066,7.754,0.467,V
2457526.54013,2016-05-18.0422003,bf,1.59,15.586,14.376,0.072,6.817,0.448,V
2457614.92563,2016-08-14.4297099,bg,1.40,15.731,14.298,0.059,7.329,0.392,V
2457614.92563,2016-08-14.4297098,be,1.42,15.732,14.390,0.064,6.727,0.392,V
2457614.92693,2016-08-14.4310077,bg,1.44,15.568,14.328,0.070,7.122,0.456,V
2457614.92693,2016-08-14.4310071,be,1.50,15.541,14.398,0.077,6.679,0.467,V
2457614.92822,2016-08-14.4322951,be,1.51,14.807,14.499,0.165,6.084,0.919,V
2457614.92822,2016-08-14.4322957,bg,1.44,15.002,14.451,0.133,6.365,0.770,V
2457615.92236,2016-08-15.4264043,be,1.57,15.752,14.197,0.052,8.037,0.385,V
2457615.92236,2016-08-15.4264046,bg,1.46,16.013,14.314,0.046,7.214,0.303,V
2457615.92364,2016-08-15.4276828,bg,1.57,15.917,14.298,0.049,7.323,0.331,V
2457615.92364,2016-08-15.4276828,be,1.51,15.570,14.288,0.067,7.387,0.454,V
2457615.92492,2016-08-15.4289644,bg,1.48,15.844,14.276,0.052,7.476,0.354,V
2457615.92492,2016-08-15.4289686,be,1.51,15.409,14.257,0.076,7.604,0.527,V
2457620.93112,2016-08-20.4350019,be,2.35,14.603,>14.603,99.990,5.249,1.106,V
2457622.92484,2016-08-22.4286487,be,2.11,14.975,14.433,0.133,6.463,0.786,V
2457622.92484,2016-08-22.4286494,bg,1.68,15.426,14.411,0.086,6.600,0.519,V
2457624.91359,2016-08-24.4173145,be,1.58,15.709,14.245,0.057,7.688,0.400,V
2457624.91359,2016-08-24.4173155,bg,1.56,15.872,14.279,0.050,7.456,0.345,V
2457624.91489,2016-08-24.4186177,bg,1.50,15.929,14.311,0.049,7.241,0.327,V
2457624.91489,2016-08-24.4186158,be,1.55,15.656,14.211,0.058,7.937,0.420,V
2457624.91618,2016-08-24.4199157,bg,1.58,15.863,14.200,0.047,8.012,0.347,V
2457624.91618,2016-08-24.4199155,be,1.54,15.627,14.353,0.068,6.958,0.431,V
2457627.91084,2016-08-27.4144458,be,1.48,15.378,14.254,0.078,7.628,0.543,V
2457627.91084,2016-08-27.4144459,bg,1.73,15.566,14.325,0.070,7.140,0.457,V
2457627.91213,2016-08-27.4157364,be,1.49,15.284,14.372,0.095,6.841,0.591,V
2457627.91213,2016-08-27.4157369,bg,1.81,15.466,14.110,0.063,8.708,0.502,V
2457627.91343,2016-08-27.4170327,bg,1.76,15.271,14.306,0.090,7.266,0.599,V
2457627.91343,2016-08-27.4170312,be,1.53,15.131,14.107,0.085,8.731,0.681,V
2457629.88586,2016-08-29.3893775,be,1.47,15.739,14.301,0.058,7.304,0.389,V
2457629.88586,2016-08-29.3893781,bg,1.46,16.098,14.281,0.041,7.440,0.280,V
2457629.88716,2016-08-29.3906785,bg,1.50,16.061,14.248,0.041,7.667,0.291,V
2457629.88716,2016-08-29.3906790,be,1.48,15.876,14.254,0.049,7.625,0.344,V
2457629.88845,2016-08-29.3919690,bg,1.46,16.145,14.310,0.040,7.245,0.269,V
2457629.88845,2016-08-29.3919670,be,1.48,15.799,14.244,0.052,7.694,0.369,V
2457630.90623,2016-08-30.4096959,bf,1.50,16.084,14.278,0.042,7.464,0.284,V
2457630.90751,2016-08-30.4109832,bf,1.45,15.891,14.282,0.050,7.428,0.339,V
2457630.90880,2016-08-30.4122701,bf,1.47,16.014,14.322,0.046,7.165,0.302,V
2457631.88683,2016-08-31.3902503,bg,1.62,16.192,14.298,0.038,7.324,0.257,V
2457631.88683,2016-08-31.3902502,be,1.44,15.886,14.350,0.053,6.985,0.340,V
2457631.88812,2016-08-31.3915409,bg,1.54,16.163,14.227,0.037,7.824,0.265,V
2457631.88812,2016-08-31.3915405,be,1.48,15.859,14.209,0.048,7.948,0.349,V
2457631.88939,2016-08-31.3928159,bg,1.62,16.085,14.293,0.042,7.356,0.283,V
2457631.88939,2016-08-31.3928160,be,1.54,15.788,14.318,0.057,7.195,0.372,V
2457634.89604,2016-09-03.3993123,bf,1.49,15.954,14.327,0.049,7.131,0.320,V
2457634.89733,2016-09-03.4006010,bf,1.55,15.990,14.271,0.045,7.508,0.310,V
2457634.89863,2016-09-03.4019040,bf,1.47,16.217,14.184,0.034,8.135,0.252,V
2457636.90454,2016-09-05.4077165,bf,1.66,15.880,14.238,0.048,7.743,0.343,V
2457636.90583,2016-09-05.4090034,bf,1.59,15.887,14.317,0.052,7.197,0.340,V
2457636.90713,2016-09-05.4103063,bf,1.61,15.912,14.243,0.047,7.704,0.333,V
2457638.87746,2016-09-07.3805315,be,1.41,15.814,14.225,0.051,7.834,0.364,V
2457638.87746,2016-09-07.3805318,bg,1.57,16.120,14.223,0.038,7.847,0.275,V
2457638.87875,2016-09-07.3818168,be,1.43,15.959,14.184,0.043,8.134,0.319,V
2457638.87875,2016-09-07.3818162,bg,1.56,16.153,14.246,0.038,7.683,0.267,V
2457638.88004,2016-09-07.3831074,bg,1.49,16.023,14.321,0.046,7.169,0.300,V
2457638.88004,2016-09-07.3831071,be,1.41,15.879,14.212,0.047,7.928,0.343,V
2457638.88957,2016-09-07.3926422,bf,2.10,15.813,14.355,0.057,6.946,0.364,V
2457638.89085,2016-09-07.3939218,bf,2.12,15.859,14.301,0.052,7.303,0.349,V
2457638.89214,2016-09-07.3952107,bf,2.11,15.761,14.415,0.064,6.574,0.382,V
2457639.90964,2016-09-08.4126552,bf,1.49,15.841,14.319,0.054,7.186,0.355,V
2457639.91094,2016-09-08.4139557,bf,1.53,15.650,14.171,0.056,8.231,0.423,V
2457639.91223,2016-09-08.4152434,bf,1.44,15.324,14.318,0.087,7.192,0.570,V
2457640.87815,2016-09-09.3811141,bg,1.43,16.073,14.345,0.045,7.012,0.287,V
2457640.87815,2016-09-09.3811148,be,1.41,15.847,14.245,0.050,7.695,0.353,V
2457640.87943,2016-09-09.3823944,be,1.53,15.736,14.283,0.057,7.424,0.390,V
2457640.87943,2016-09-09.3823938,bg,1.40,16.030,14.268,0.043,7.533,0.299,V
